"","Species","trait","c","T0","Tm","sample_num"
"661","Aedes albopictus","TFD",0.0401240451522755,7.22057001007845,35.8478210764553,61
"662","Aedes albopictus","TFD",0.0417425460013854,8.55099804945468,35.3495892303021,62
"663","Aedes albopictus","TFD",0.0520018272739745,8.47325395753109,35.1453636433566,63
"664","Aedes albopictus","TFD",0.0396874173858753,6.51512473110669,35.6064496904004,64
"665","Aedes albopictus","TFD",0.0426339680282076,6.87661745724315,35.5355800004492,65
"666","Aedes albopictus","TFD",0.0363571110280171,6.8076701620404,35.5764516627665,66
"667","Aedes albopictus","TFD",0.0363501101002273,6.26921149678016,36.2808960269173,67
"668","Aedes albopictus","TFD",0.0314697021391698,8.69098260232912,36.7071221873729,68
"669","Aedes albopictus","TFD",0.0269704108215401,7.27874516042098,36.7492104630166,69
"670","Aedes albopictus","TFD",0.0298186040151969,6.47493972019865,35.804320747501,70
"671","Aedes albopictus","TFD",0.04250793357586,6.55274285068393,35.5418234249735,71
"672","Aedes albopictus","TFD",0.0393658188414283,8.05530268385703,36.1534340967964,72
"673","Aedes albopictus","TFD",0.0390317966245287,6.95351698092183,36.5967904431625,73
"674","Aedes albopictus","TFD",0.0380173614203129,8.15289446438842,35.8888682172746,74
"675","Aedes albopictus","TFD",0.0369228251531614,5.07475667887144,35.7863139722479,75
"676","Aedes albopictus","TFD",0.0310958772875711,6.97771563856418,35.4008585182204,76
"677","Aedes albopictus","TFD",0.0446402796608019,7.50132469728083,35.0859899847581,77
"678","Aedes albopictus","TFD",0.0445190138766168,8.5330030557581,35.4675769052292,78
"679","Aedes albopictus","TFD",0.0444861700364486,7.70306110192035,35.1689520879846,79
"680","Aedes albopictus","TFD",0.0462834829518285,9.76250533888161,35.2452765101547,80
"681","Aedes albopictus","TFD",0.0420892387316337,5.91909282642594,35.2217092763658,81
"682","Aedes albopictus","TFD",0.041134413028036,8.42792803001045,35.5239490881058,82
"683","Aedes albopictus","TFD",0.042264751407559,11.128181754654,35.8788408959411,83
"684","Aedes albopictus","TFD",0.0465137403041846,12.0888906303716,36.5503675901656,84
"685","Aedes albopictus","TFD",0.0472061766684102,10.1120097070876,35.02562950682,85
"686","Aedes albopictus","TFD",0.0486312945757877,8.97671940963187,35.2858778368712,86
"687","Aedes albopictus","TFD",0.0390669286433933,8.51966084077597,35.3123828431369,87
"688","Aedes albopictus","TFD",0.0435495276856025,8.67737309202808,36.5826912362358,88
"689","Aedes albopictus","TFD",0.0356192214356778,5.15388825111531,36.8342773853243,89
"690","Aedes albopictus","TFD",0.0351840649008456,8.77685036172906,36.9805168937849,90
"691","Aedes albopictus","TFD",0.03749699424798,10.0558879352443,36.8039552954501,91
"692","Aedes albopictus","TFD",0.0359852101072433,9.04847169273203,35.8653652742926,92
"693","Aedes albopictus","TFD",0.0454933786181723,7.44788420313078,35.5289388651885,93
"694","Aedes albopictus","TFD",0.0396687402290843,6.00721047170436,36.027501589169,94
"695","Aedes albopictus","TFD",0.0353004696266009,7.19100290515162,35.851733100377,95
"696","Aedes albopictus","TFD",0.0408748366340636,6.84388295671474,35.4574461299972,96
"697","Aedes albopictus","TFD",0.0352486208407783,3.94712718976536,35.1587911757418,97
"698","Aedes albopictus","TFD",0.0340125340217228,6.52029627868734,35.4575946387235,98
"699","Aedes albopictus","TFD",0.0396147655765207,4.02053292525652,35.2171935266746,99
"700","Aedes albopictus","TFD",0.0394666520908634,5.77108618388265,35.0193563801254,100
"701","Aedes albopictus","TFD",0.0403286442250629,7.54326719384891,36.1088564246932,101
"702","Aedes albopictus","TFD",0.0435223191864104,9.30994999098118,35.5471517787065,102
"703","Aedes albopictus","TFD",0.0433615800524539,9.34098235104325,35.5381394173426,103
"704","Aedes albopictus","TFD",0.04864902103392,11.0823945787673,35.1765922042074,104
"705","Aedes albopictus","TFD",0.0525129064901066,14.7291467788561,35.4847546323458,105
"706","Aedes albopictus","TFD",0.0731364839584783,15.6029993900045,35.3147779000749,106
"707","Aedes albopictus","TFD",0.0711487062233968,16.0362801270536,35.3119684770164,107
"708","Aedes albopictus","TFD",0.0774444928170535,14.8062610227201,35.0089251149045,108
"709","Aedes albopictus","TFD",0.0786229532370434,16.841850065368,35.040696471834,109
"710","Aedes albopictus","TFD",0.0771797345502557,14.1755980877451,35.2681354466704,110
"711","Aedes albopictus","TFD",0.0697705606263666,13.5661365699916,35.0873591756114,111
"712","Aedes albopictus","TFD",0.0618023421455114,12.463678543597,35.3006433521698,112
"713","Aedes albopictus","TFD",0.0616006937152664,14.0218907024334,35.5978264235358,113
"714","Aedes albopictus","TFD",0.0563782392033156,12.9912943953322,36.4718978725494,114
"715","Aedes albopictus","TFD",0.0588007645231174,13.1511308744072,36.2503592006986,115
"716","Aedes albopictus","TFD",0.0542703549951375,13.1819990298592,35.6877628145192,116
"717","Aedes albopictus","TFD",0.0626869548896395,12.9351189072031,35.0938406851618,117
"718","Aedes albopictus","TFD",0.0496747975902978,11.5803052897177,36.0332782920067,118
"719","Aedes albopictus","TFD",0.0516288204139402,12.6467551363293,35.8774192698873,119
"720","Aedes albopictus","TFD",0.0509999171193097,10.5497686205159,35.1431871637763,120
"721","Aedes albopictus","TFD",0.0461687078691917,12.6618132969331,35.1883671107875,121
"722","Aedes albopictus","TFD",0.0446661851966374,11.0029757481865,35.2535870127669,122
"723","Aedes albopictus","TFD",0.049025041745112,11.011046786505,35.5658020771248,123
"724","Aedes albopictus","TFD",0.0549874371446753,13.3079447839805,35.1092816272789,124
"725","Aedes albopictus","TFD",0.059863203118103,12.2647288908117,35.2566004265283,125
"726","Aedes albopictus","TFD",0.0642821751989556,11.6195839600638,35.0461941429432,126
"727","Aedes albopictus","TFD",0.0551723525505478,11.0922291926296,35.4673339573531,127
"728","Aedes albopictus","TFD",0.0557244046841068,13.6275164598168,35.8964661935376,128
"729","Aedes albopictus","TFD",0.0534834554119885,14.9173731730611,35.753498985726,129
"730","Aedes albopictus","TFD",0.0600419590035759,13.5420265164477,35.5489777687926,130
"731","Aedes albopictus","TFD",0.0552662034914451,14.2652616222343,35.6671186985487,131
"732","Aedes albopictus","TFD",0.0371164125531301,13.944943943025,35.8775566306238,132
"733","Aedes albopictus","TFD",0.0405830418393278,11.5993435420509,35.328942812139,133
"734","Aedes albopictus","TFD",0.0401313214044925,14.2604500340256,35.5246279111152,134
"735","Aedes albopictus","TFD",0.0607282577907092,17.2585107944463,35.5825663449895,135
"736","Aedes albopictus","TFD",0.0622356197623673,11.1172544218073,35.0063044876985,136
"737","Aedes albopictus","TFD",0.0377589974804123,8.16548535300419,35.9228761168823,137
"738","Aedes albopictus","TFD",0.0400394108861151,5.70666337049411,35.5829852176144,138
"739","Aedes albopictus","TFD",0.0393342746213007,5.8855829735929,35.2155634283453,139
"740","Aedes albopictus","TFD",0.0439504712946798,8.04044791845835,35.5338168097661,140
"741","Aedes albopictus","TFD",0.0387389891005155,7.72466441475767,35.4032286356212,141
"742","Aedes albopictus","TFD",0.0372367020870814,4.70796371709604,35.3367546236893,142
"743","Aedes albopictus","TFD",0.0381847355398322,8.68947032878646,35.5631182581566,143
"744","Aedes albopictus","TFD",0.0399033880200778,9.66196049880808,36.1916845057125,144
"745","Aedes albopictus","TFD",0.0451252955908531,8.02678635121236,35.4418602008466,145
"746","Aedes albopictus","TFD",0.0403392773032797,7.40138691959103,35.8467657950207,146
"747","Aedes albopictus","TFD",0.0338444111981349,7.57145898481305,35.1261454061345,147
"748","Aedes albopictus","TFD",0.0391718909968658,8.68326570376522,35.56009167294,148
"749","Aedes albopictus","TFD",0.0374619234696746,10.9819281615117,35.563785901507,149
"750","Aedes albopictus","TFD",0.0550299296818563,12.6159843136932,35.0607342176318,150
"751","Aedes albopictus","TFD",0.0624870886808924,13.8696680207887,35.0166876213096,151
"752","Aedes albopictus","TFD",0.070043477801064,12.224373893516,35.5239838049951,152
"753","Aedes albopictus","TFD",0.0662722206135732,15.1991013234017,35.4021681769715,153
"754","Aedes albopictus","TFD",0.07662533102078,15.4203875062803,35.2756081473366,154
"755","Aedes albopictus","TFD",0.0636561899740513,15.5202893542979,35.2623518969754,155
"756","Aedes albopictus","TFD",0.0651732522497577,12.8736008257368,35.2995748071202,156
"757","Aedes albopictus","TFD",0.0652913110172604,13.9547393865902,35.1743949947793,157
"758","Aedes albopictus","TFD",0.0690376695317784,14.0922055006924,35.288217809863,158
"759","Aedes albopictus","TFD",0.0673223570097334,14.5663719840006,35.4281906344202,159
"760","Aedes albopictus","TFD",0.0496298359232657,11.9134738105103,35.5868042757628,160
"761","Aedes albopictus","TFD",0.0524094201999333,12.3574709229197,35.7574305418743,161
"762","Aedes albopictus","TFD",0.050761467236246,11.1268987724254,35.1568559181922,162
"763","Aedes albopictus","TFD",0.0490287021952191,8.36328235157721,35.6294734142353,163
"764","Aedes albopictus","TFD",0.0441985874044016,9.7813657660977,35.4295049207444,164
"765","Aedes albopictus","TFD",0.0441627328663707,9.36797839155576,35.5844885113029,165
"766","Aedes albopictus","TFD",0.0432148029035651,9.13289811930536,36.7692411576335,166
"767","Aedes albopictus","TFD",0.0408902824856983,9.31309044662122,36.8797161227157,167
"768","Aedes albopictus","TFD",0.0375508847933232,9.6813436322553,36.7368520824598,168
"769","Aedes albopictus","TFD",0.0394034669304214,8.7217100553767,36.6691259274807,169
"770","Aedes albopictus","TFD",0.0348545080436875,4.67687874541685,36.5713666739103,170
"771","Aedes albopictus","TFD",0.0326652684994329,4.29242871697626,35.4259368713447,171
"772","Aedes albopictus","TFD",0.0331316214282864,6.48612416146659,35.8062028355236,172
"773","Aedes albopictus","TFD",0.031595704706144,4.41532894138673,35.6865083754309,173
"774","Aedes albopictus","TFD",0.0365837122280943,5.3820314952302,35.373701518576,174
"775","Aedes albopictus","TFD",0.03671780527444,4.89316620468518,35.8939564334433,175
"776","Aedes albopictus","TFD",0.0346942382412088,5.74978283861092,35.6942959672613,176
"777","Aedes albopictus","TFD",0.0359067478745471,6.19483765691083,36.2821926150965,177
"778","Aedes albopictus","TFD",0.0378839677483098,9.27871219027908,35.9049715770536,178
"779","Aedes albopictus","TFD",0.0461134668495526,11.4320446648533,35.3067275517573,179
"780","Aedes albopictus","TFD",0.0472340304507936,11.603473832724,35.9339132667146,180
"781","Aedes albopictus","TFD",0.0480537138144615,11.1782987844605,36.1459848734363,181
"782","Aedes albopictus","TFD",0.0518260859563834,10.6883656930613,36.1006964214901,182
"783","Aedes albopictus","TFD",0.0382461100911434,10.822792309801,36.8892513516874,183
"784","Aedes albopictus","TFD",0.0466490897020737,12.1606529667419,36.889677014796,184
"785","Aedes albopictus","TFD",0.0500600175613432,13.118419994511,36.7195062554897,185
"786","Aedes albopictus","TFD",0.0525966521065483,14.1688120666367,36.3804529011211,186
"787","Aedes albopictus","TFD",0.0531826002926408,12.765069299574,37.1698928068688,187
"788","Aedes albopictus","TFD",0.046551769291352,12.8778337015136,35.6414708371488,188
"789","Aedes albopictus","TFD",0.0590019039296983,11.4741989197371,35.0392453524987,189
"790","Aedes albopictus","TFD",0.0327783388965373,8.84910452127029,36.8776032745238,190
"791","Aedes albopictus","TFD",0.0368247530402725,8.69314953742253,37.1318966265974,191
"792","Aedes albopictus","TFD",0.0380828485448671,7.22390332397957,36.0280459637122,192
"793","Aedes albopictus","TFD",0.0396604345569524,6.23172069023022,35.1370462898342,193
"794","Aedes albopictus","TFD",0.0418606537330579,8.46641737587933,35.1032734084301,194
"795","Aedes albopictus","TFD",0.0445212978845085,7.3590196798791,36.141877799929,195
"796","Aedes albopictus","TFD",0.0326961135543952,6.78158265353907,35.7218530512012,196
"797","Aedes albopictus","TFD",0.0336883502213821,4.14557536438448,35.4037315664424,197
"798","Aedes albopictus","TFD",0.0344406796646973,6.67639837593504,35.6506827183274,198
"799","Aedes albopictus","TFD",0.0355325305154754,3.5450169052502,35.3013567552013,199
"800","Aedes albopictus","TFD",0.0297502600276076,3.14579271622166,35.3051418140998,200
"801","Aedes albopictus","EFD",0.0162777563269671,20.4810099107629,31.2481561732454,1
"802","Aedes albopictus","EFD",0.0108824331695493,20.252292566362,32.8781524358099,2
"803","Aedes albopictus","EFD",0.0112136408497876,21.8010277561223,32.5514720191328,3
"804","Aedes albopictus","EFD",0.0133052802638276,23.0336792728736,32.9545317956465,4
"805","Aedes albopictus","EFD",0.0150528714019884,20.4340459110253,30.5291818988097,5
"806","Aedes albopictus","EFD",0.0168169090647412,19.8663423113725,30.2144996157283,6
"807","Aedes albopictus","EFD",0.0175280335441694,23.2057729044674,31.1282964694617,7
"808","Aedes albopictus","EFD",0.0260712744328572,22.8403017449907,30.2386627645407,8
"809","Aedes albopictus","EFD",0.0261190688716687,23.1329261565247,30.8473453961955,9
"810","Aedes albopictus","EFD",0.0183740319029165,22.8005652989124,30.9890431062104,10
"811","Aedes albopictus","EFD",0.0176572063752734,23.1104030839829,30.5604585898111,11
"812","Aedes albopictus","EFD",0.0138971461213297,21.2760133188021,32.8216948244146,12
"813","Aedes albopictus","EFD",0.00970832476118898,21.554395884696,34.3992186022162,13
"814","Aedes albopictus","EFD",0.0163293354930267,23.64082868316,30.3126430730237,14
"815","Aedes albopictus","EFD",0.0212660383652366,22.4006674977181,32.0288752575261,15
"816","Aedes albopictus","EFD",0.0213905664646233,21.6037531468316,31.4416476996108,16
"817","Aedes albopictus","EFD",0.0165184776493801,20.0613828047869,31.5463052536311,17
"818","Aedes albopictus","EFD",0.0120545615137263,19.6389413048129,33.4099347530107,18
"819","Aedes albopictus","EFD",0.0118843467952662,19.4029360789062,31.9302501772159,19
"820","Aedes albopictus","EFD",0.00998880792082557,20.9928664205538,32.9167470199114,20
"821","Aedes albopictus","EFD",0.0102910019778716,21.2605551349558,33.187370489188,21
"822","Aedes albopictus","EFD",0.00751405196019187,23.0311826846889,33.5144993535181,22
"823","Aedes albopictus","EFD",0.0102253700223506,21.0551785484157,31.8396440936079,23
"824","Aedes albopictus","EFD",0.0139072807819449,20.6670056714607,30.3094667207401,24
"825","Aedes albopictus","EFD",0.0158507251958907,21.1825766014809,30.804075052765,25
"826","Aedes albopictus","EFD",0.0206842678049406,20.8816919448892,30.4828676166814,26
"827","Aedes albopictus","EFD",0.0152437335117419,19.0174314492235,30.1250871023616,27
"828","Aedes albopictus","EFD",0.0181083741263366,22.4389191541557,30.4317425111681,28
"829","Aedes albopictus","EFD",0.0214529614516071,21.2564629241378,30.1966455712227,29
"830","Aedes albopictus","EFD",0.0175326387693972,22.3887322304748,31.3003178451082,30
"831","Aedes albopictus","EFD",0.0207907224075419,23.1159777270362,31.0867406096712,31
"832","Aedes albopictus","EFD",0.0181952904235549,21.0121948997168,30.3105579322453,32
"833","Aedes albopictus","EFD",0.0210858860894074,22.3624950636586,31.3324966712827,33
"834","Aedes albopictus","EFD",0.0199503219227087,21.7975775712882,31.2190768010768,34
"835","Aedes albopictus","EFD",0.014403080707424,20.022515451939,31.2399719996766,35
"836","Aedes albopictus","EFD",0.014240535499391,19.8368117339658,31.2008924841236,36
"837","Aedes albopictus","EFD",0.0136452950312881,18.1503311292415,30.7054845931687,37
"838","Aedes albopictus","EFD",0.00692448007541282,16.5638085257116,30.4673162805352,38
"839","Aedes albopictus","EFD",0.0101971405630842,15.8765712352832,31.0198736451841,39
"840","Aedes albopictus","EFD",0.00863909151301178,17.371745593396,30.5605497208113,40
"841","Aedes albopictus","EFD",0.0106250501041045,17.9777414883177,30.9972514696507,41
"842","Aedes albopictus","EFD",0.010378298626923,19.5457422378926,31.3747525231213,42
"843","Aedes albopictus","EFD",0.00995777493885827,19.1876373318954,31.8067418889167,43
"844","Aedes albopictus","EFD",0.00983677063343407,18.5492725094375,31.8127710915396,44
"845","Aedes albopictus","EFD",0.0062478709301255,14.2030561120107,32.8743824091736,45
"846","Aedes albopictus","EFD",0.00465561840145929,11.2240273174551,32.8731896199924,46
"847","Aedes albopictus","EFD",0.00412761329919228,9.92633871701849,32.0932520941284,47
"848","Aedes albopictus","EFD",0.00398831198160204,12.1295384273667,32.8608369731291,48
"849","Aedes albopictus","EFD",0.00447862755224332,11.7086873779854,32.2552408401919,49
"850","Aedes albopictus","EFD",0.00346136119071498,12.1717338107857,34.0769986345777,50
"851","Aedes albopictus","EFD",0.00394036295875418,12.9797391810625,31.6906600443797,51
"852","Aedes albopictus","EFD",0.00464278759939238,14.3396647765517,33.4340994136589,52
"853","Aedes albopictus","EFD",0.00494602726746197,14.4779537712178,32.9216152632444,53
"854","Aedes albopictus","EFD",0.00404849397709126,12.7611576074251,32.793134014966,54
"855","Aedes albopictus","EFD",0.0042096328446788,15.0505294171456,33.5593981901788,55
"856","Aedes albopictus","EFD",0.0046110836463793,14.9341696268554,33.1153685581825,56
"857","Aedes albopictus","EFD",0.00458952099486478,13.6622678855923,32.4447534612397,57
"858","Aedes albopictus","EFD",0.00588561223638825,19.1554685073159,30.764778200191,58
"859","Aedes albopictus","EFD",0.012334931712904,20.4119042387443,30.6828481223829,59
"860","Aedes albopictus","EFD",0.0147537245370901,20.7742164835762,30.6746965972505,60
"861","Aedes albopictus","EFD",0.0170166151562375,19.8163487252198,30.354029401162,61
"862","Aedes albopictus","EFD",0.0182590623038204,19.8339147320581,32.0332549806712,62
"863","Aedes albopictus","EFD",0.0122704698824249,18.605291176229,30.1573239761493,63
"864","Aedes albopictus","EFD",0.0109294265241558,15.8783097462291,30.5437575473611,64
"865","Aedes albopictus","EFD",0.00674028545248149,12.8532829432814,30.991649240207,65
"866","Aedes albopictus","EFD",0.00412445134241795,10.6386340670999,33.7628487970864,66
"867","Aedes albopictus","EFD",0.00348568320961741,8.63458225347631,32.3158549322821,67
"868","Aedes albopictus","EFD",0.00310857429628279,10.1469527433956,32.3408399232385,68
"869","Aedes albopictus","EFD",0.00363015198141223,11.4585398455925,32.2071352542944,69
"870","Aedes albopictus","EFD",0.00409692628794852,11.5873132195707,32.9450938356623,70
"871","Aedes albopictus","EFD",0.00403601607108705,11.2362825259885,33.1607369889059,71
"872","Aedes albopictus","EFD",0.00474022954845377,15.7916536309489,34.2497041623502,72
"873","Aedes albopictus","EFD",0.00539770317163482,16.9134817258675,33.5148916721543,73
"874","Aedes albopictus","EFD",0.00818531973765447,18.6276751299515,31.2184708407808,74
"875","Aedes albopictus","EFD",0.0093460650607191,17.8445672384134,32.320657672198,75
"876","Aedes albopictus","EFD",0.0104601457565606,17.8995945565031,32.2929983571785,76
"877","Aedes albopictus","EFD",0.00953942450813047,18.0303174170404,31.1033802938317,77
"878","Aedes albopictus","EFD",0.0104233249158463,18.5250557634006,30.959908829844,78
"879","Aedes albopictus","EFD",0.0095421446130236,18.7114702322462,31.6188818496094,79
"880","Aedes albopictus","EFD",0.00901795929150903,18.7363504523425,31.6890807134724,80
"881","Aedes albopictus","EFD",0.00975221922694306,19.4466187046822,31.1819966193231,81
"882","Aedes albopictus","EFD",0.0125506920860821,19.0140929766599,31.1788425271465,82
"883","Aedes albopictus","EFD",0.00934665208529193,18.2274506736488,31.0898703685627,83
"884","Aedes albopictus","EFD",0.0114564346906805,17.8955666331664,30.7669318526695,84
"885","Aedes albopictus","EFD",0.0102250529129342,19.3902120708395,30.9081975090078,85
"886","Aedes albopictus","EFD",0.0134940816226347,18.8921397630524,30.9174697593764,86
"887","Aedes albopictus","EFD",0.0136831307840654,19.2156979115371,31.0462133152349,87
"888","Aedes albopictus","EFD",0.0137394124847786,18.871254989796,30.4197654581842,88
"889","Aedes albopictus","EFD",0.0143216134557866,19.6764407667295,30.4263774286941,89
"890","Aedes albopictus","EFD",0.0135209036649747,19.9360310478205,31.1022768403619,90
"891","Aedes albopictus","EFD",0.0135053630906209,20.1195942117951,30.8642775381002,91
"892","Aedes albopictus","EFD",0.0145249332416909,18.9043963859928,30.7887858039916,92
"893","Aedes albopictus","EFD",0.0142365026729373,19.3359341521478,30.4866701097808,93
"894","Aedes albopictus","EFD",0.0137731731102697,18.5696517721371,30.4697219427776,94
"895","Aedes albopictus","EFD",0.0117108474470527,18.8583336106387,31.0966412414694,95
"896","Aedes albopictus","EFD",0.0117572386021873,18.1428953678798,30.677172834967,96
"897","Aedes albopictus","EFD",0.0116897170557043,18.9304779863012,30.7296357694946,97
"898","Aedes albopictus","EFD",0.01191418885602,18.4434488074725,30.7369166930397,98
"899","Aedes albopictus","EFD",0.0115203011743201,18.1657440609391,31.0270669914336,99
"900","Aedes albopictus","EFD",0.0110324676034776,18.4195048702842,30.8506366852637,100
"901","Aedes albopictus","EFD",0.00635550711582453,18.1080642489723,33.3304590424149,101
"902","Aedes albopictus","EFD",0.00805070465023336,18.6732730565874,32.3216540398185,102
"903","Aedes albopictus","EFD",0.0101177581464201,16.4900102786442,32.2034575754073,103
"904","Aedes albopictus","EFD",0.00598527123528603,20.0928397154067,32.4884736516739,104
"905","Aedes albopictus","EFD",0.0121956659601163,20.3160576660084,33.9114454142663,105
"906","Aedes albopictus","EFD",0.0128697265656512,23.9744526323773,33.8945149545271,106
"907","Aedes albopictus","EFD",0.0114377929926561,21.2630739491203,34.9171009073782,107
"908","Aedes albopictus","EFD",0.00551568424713279,23.6646406731526,34.9361466341306,108
"909","Aedes albopictus","EFD",0.00653754481575245,18.1806411674209,33.6647763679764,109
"910","Aedes albopictus","EFD",0.00715995902870638,15.397907451176,32.4377443336342,110
"911","Aedes albopictus","EFD",0.00746813818048613,14.7679422385775,30.6746752677372,111
"912","Aedes albopictus","EFD",0.00840216658248189,17.5971747723401,30.7363764444844,112
"913","Aedes albopictus","EFD",0.0113842526274818,20.0860418897415,30.7112682202784,113
"914","Aedes albopictus","EFD",0.0137092614186099,19.3466560346504,30.4051589318293,114
"915","Aedes albopictus","EFD",0.0162026400425179,20.7215404586476,30.7411070829076,115
"916","Aedes albopictus","EFD",0.0162375189884283,21.4406405978189,30.8542441547019,116
"917","Aedes albopictus","EFD",0.0138251137151934,21.7487257960544,30.9985444542588,117
"918","Aedes albopictus","EFD",0.0141930506406518,22.3044905977198,32.7774737261558,118
"919","Aedes albopictus","EFD",0.0107487517236533,18.1451020279397,32.3171448727198,119
"920","Aedes albopictus","EFD",0.00785811358445978,21.4724523220398,32.7164078743493,120
"921","Aedes albopictus","EFD",0.00789523951159079,17.5004076759611,31.5446284081251,121
"922","Aedes albopictus","EFD",0.00647434709268246,18.2884390816796,31.8229914249404,122
"923","Aedes albopictus","EFD",0.00675647554286309,17.4429202505417,31.9824534930833,123
"924","Aedes albopictus","EFD",0.00655603116153617,15.7911547516219,32.370610791921,124
"925","Aedes albopictus","EFD",0.00735863939780386,19.2835683707134,32.1341853364295,125
"926","Aedes albopictus","EFD",0.010243239960567,19.3215636812048,32.0866795631369,126
"927","Aedes albopictus","EFD",0.00945750310639369,16.7705681560755,32.6600785091702,127
"928","Aedes albopictus","EFD",0.00526885348895377,13.6266167184872,33.0475272758634,128
"929","Aedes albopictus","EFD",0.00361796473216271,12.8628035098929,32.9276756043519,129
"930","Aedes albopictus","EFD",0.00361802637734025,10.7486195413607,34.6495815166566,130
"931","Aedes albopictus","EFD",0.00365343809321658,12.9254027350782,35.0753737258389,131
"932","Aedes albopictus","EFD",0.00397619055324686,12.8176015605301,30.9450330379645,132
"933","Aedes albopictus","EFD",0.00718238079562705,17.2486837759154,33.5879402250012,133
"934","Aedes albopictus","EFD",0.00644665462771074,16.8487813782029,32.702912371263,134
"935","Aedes albopictus","EFD",0.00719647938900997,17.2188095886921,31.695238350826,135
"936","Aedes albopictus","EFD",0.00693908958874799,15.047511081797,31.9159694787622,136
"937","Aedes albopictus","EFD",0.00531929177373162,14.5023158951517,32.5973338863829,137
"938","Aedes albopictus","EFD",0.00542265550193909,14.6912510213976,32.5980872348278,138
"939","Aedes albopictus","EFD",0.00431340751017117,11.8340623407362,31.6641915739996,139
"940","Aedes albopictus","EFD",0.00229105194587187,14.0814780505478,35.3513303766857,140
"941","Aedes albopictus","EFD",0.00635613735860494,16.3572445158981,33.3018287428677,141
"942","Aedes albopictus","EFD",0.0061902338834695,16.0599212443747,33.0909936060947,142
"943","Aedes albopictus","EFD",0.00632499751055574,17.1634104860848,33.6108294730699,143
"944","Aedes albopictus","EFD",0.00803098670853178,13.4850169472236,30.0167723177683,144
"945","Aedes albopictus","EFD",0.0067806158002481,13.6050367014398,30.0394772811362,145
"946","Aedes albopictus","EFD",0.0089876472903512,15.7526545757128,30.0155837004571,146
"947","Aedes albopictus","EFD",0.00415211845279352,17.3106214476559,32.8394180238241,147
"948","Aedes albopictus","EFD",0.00417773650297477,8.57912578262887,33.334582553302,148
"949","Aedes albopictus","EFD",0.00540017848412202,4.90044171489533,35.2950145780558,149
"950","Aedes albopictus","EFD",0.00277868959971624,4.12429502483469,35.3936109067841,150
"951","Aedes albopictus","EFD",0.00279755774513324,13.0196889734688,34.3638276357771,151
"952","Aedes albopictus","EFD",0.00403136057362555,14.7518157884416,33.7151792684286,152
"953","Aedes albopictus","EFD",0.00431586099407457,13.7597889193991,33.2486890054314,153
"954","Aedes albopictus","EFD",0.00429661621767581,11.6180763831607,32.5813092635201,154
"955","Aedes albopictus","EFD",0.00391869228768277,7.58404211012968,33.4364894729421,155
"956","Aedes albopictus","EFD",0.0037735042756162,10.5563164724507,33.5063118678972,156
"957","Aedes albopictus","EFD",0.00382526473908968,11.8632889363186,32.5632792750352,157
"958","Aedes albopictus","EFD",0.00356222883480583,12.0576078064806,32.6659926171619,158
"959","Aedes albopictus","EFD",0.00512411199806388,10.6797163335574,32.7895277750469,159
"960","Aedes albopictus","EFD",0.00500802389251096,16.7201623152318,32.6507059282861,160
"961","Aedes albopictus","EFD",0.00802099152555724,17.4732124553069,32.0385837285336,161
"962","Aedes albopictus","EFD",0.008171624990537,17.6437695732709,31.5147025796818,162
"963","Aedes albopictus","EFD",0.00913876266737712,18.4761313846229,31.3824217317759,163
"964","Aedes albopictus","EFD",0.00962583261462552,19.1733763586913,30.9194678783635,164
"965","Aedes albopictus","EFD",0.0137498145116534,18.8796063257426,30.9105340981918,165
"966","Aedes albopictus","EFD",0.0111496963732453,18.0621443661729,30.9047646179307,166
"967","Aedes albopictus","EFD",0.0115404033428758,19.6892882157119,31.2057496522969,167
"968","Aedes albopictus","EFD",0.012722979067467,19.4434281197678,30.8297814686562,168
"969","Aedes albopictus","EFD",0.0131849491934751,19.3850681000988,31.0378415069558,169
"970","Aedes albopictus","EFD",0.0113140923767227,18.350097036789,31.1448177070855,170
"971","Aedes albopictus","EFD",0.0103107178444778,17.6139788762659,31.0782975358147,171
"972","Aedes albopictus","EFD",0.0115822943251548,18.9750774397378,30.904991138387,172
"973","Aedes albopictus","EFD",0.0124004028781356,20.3357513893641,30.88933868278,173
"974","Aedes albopictus","EFD",0.0128066517477949,20.0114344692137,30.8171625348269,174
"975","Aedes albopictus","EFD",0.0121893747626034,16.4162666260541,30.2990877258026,175
"976","Aedes albopictus","EFD",0.00938649919721028,18.6608613906743,32.1019424506122,176
"977","Aedes albopictus","EFD",0.00978964453823167,19.1468302631426,31.9298196326381,177
"978","Aedes albopictus","EFD",0.0114391775442783,19.9086045021018,31.5535633891244,178
"979","Aedes albopictus","EFD",0.0116592793361602,21.3589923218118,31.9507491171227,179
"980","Aedes albopictus","EFD",0.0117184292258515,19.2984307092575,31.7964451255233,180
"981","Aedes albopictus","EFD",0.00843395232775693,18.8587041752408,32.3814973410511,181
"982","Aedes albopictus","EFD",0.0087826630788024,18.8445706504713,31.3577351910961,182
"983","Aedes albopictus","EFD",0.0112581552110305,18.7455907463787,31.2851197411725,183
"984","Aedes albopictus","EFD",0.0107539106814139,16.9003421229917,31.5471895921348,184
"985","Aedes albopictus","EFD",0.00979871352669167,15.4455788178141,30.3341521679243,185
"986","Aedes albopictus","EFD",0.0123318952592063,17.3996464249902,30.2499051750276,186
